Entity,Code,Day,people_vaccinated,145608-annotations
Aruba,ABW,2022-09-13,89744,
Aruba,ABW,2022-09-14,89751,
Aruba,ABW,2022-09-15,89761,
Aruba,ABW,2022-09-16,89777,
Aruba,ABW,2022-09-19,89784,
Aruba,ABW,2022-09-20,89790,
Aruba,ABW,2022-09-21,89793,
Aruba,ABW,2022-09-22,89793,
Aruba,ABW,2022-09-23,89798,
Aruba,ABW,2022-09-26,89806,
Aruba,ABW,2022-09-27,89810,
Aruba,ABW,2022-09-28,89812,
Aruba,ABW,2022-09-29,89815,
Aruba,ABW,2022-09-30,89825,
Aruba,ABW,2022-10-03,89834,
Aruba,ABW,2022-10-04,89843,
Aruba,ABW,2022-10-05,89856,
Aruba,ABW,2022-10-06,89857,
Aruba,ABW,2022-10-07,89862,
Aruba,ABW,2022-10-10,89874,
Aruba,ABW,2022-10-11,89878,
Aruba,ABW,2022-10-13,89888,
Aruba,ABW,2022-10-14,89891,
Aruba,ABW,2022-10-17,89904,
Aruba,ABW,2022-10-18,89906,
Aruba,ABW,2022-10-19,89916,
Aruba,ABW,2022-10-21,89924,
Aruba,ABW,2022-10-24,89930,
Aruba,ABW,2022-10-25,89938,
Aruba,ABW,2022-10-26,89956,
Aruba,ABW,2022-10-27,89961,
Aruba,ABW,2022-10-28,89968,
Aruba,ABW,2022-10-31,89977,
Aruba,ABW,2022-11-01,89981,
Aruba,ABW,2022-11-02,89982,
Aruba,ABW,2022-11-03,89984,
Asia,,2020-12-15,0,Data for China reported at irregular intervals
Asia,,2020-12-16,0,Data for China reported at irregular intervals
Asia,,2020-12-17,0,Data for China reported at irregular intervals
Asia,,2020-12-18,0,Data for China reported at irregular intervals
Asia,,2020-12-19,70,Data for China reported at irregular intervals
Asia,,2020-12-20,7464,Data for China reported at irregular intervals
Asia,,2020-12-21,32387,Data for China reported at irregular intervals
Asia,,2020-12-22,77050,Data for China reported at irregular intervals
Asia,,2020-12-23,178930,Data for China reported at irregular intervals
Asia,,2020-12-24,263461,Data for China reported at irregular intervals
Asia,,2020-12-25,302447,Data for China reported at irregular intervals
Asia,,2020-12-26,336077,Data for China reported at irregular intervals
Asia,,2020-12-27,442701,Data for China reported at irregular intervals
Asia,,2020-12-28,580842,Data for China reported at irregular intervals
Asia,,2020-12-29,739838,Data for China reported at irregular intervals
Asia,,2020-12-30,896494,Data for China reported at irregular intervals
Asia,,2020-12-31,1057907,Data for China reported at irregular intervals
Asia,,2021-01-01,1130069,Data for China reported at irregular intervals
Asia,,2021-01-02,1203302,Data for China reported at irregular intervals
Asia,,2021-01-03,1355278,Data for China reported at irregular intervals
Asia,,2021-01-04,1510368,Data for China reported at irregular intervals
Asia,,2021-01-05,1639955,Data for China reported at irregular intervals
Asia,,2021-01-06,1749246,Data for China reported at irregular intervals
Asia,,2021-01-07,1870070,Data for China reported at irregular intervals
Asia,,2021-01-08,1943463,Data for China reported at irregular intervals
Asia,,2021-01-09,1994369,Data for China reported at irregular intervals
Asia,,2021-01-10,2874750,Data for China reported at irregular intervals
Asia,,2021-01-11,2903798,Data for China reported at irregular intervals
Asia,,2021-01-12,2938246,Data for China reported at irregular intervals
Asia,,2021-01-13,3000090,Data for China reported at irregular intervals
Asia,,2021-01-14,3070978,Data for China reported at irregular intervals
Asia,,2021-01-15,3120368,Data for China reported at irregular intervals
Asia,,2021-01-16,3357707,Data for China reported at irregular intervals
Asia,,2021-01-17,3464349,Data for China reported at irregular intervals
Asia,,2021-01-18,3772651,Data for China reported at irregular intervals
Asia,,2021-01-19,4075272,Data for China reported at irregular intervals
Asia,,2021-01-20,4293380,Data for China reported at irregular intervals
Asia,,2021-01-21,4607944,Data for China reported at irregular intervals
Asia,,2021-01-22,5132633,Data for China reported at irregular intervals
Asia,,2021-01-23,5398969,Data for China reported at irregular intervals
Asia,,2021-01-24,5523149,Data for China reported at irregular intervals
Asia,,2021-01-25,6037004,Data for China reported at irregular intervals
Asia,,2021-01-26,6239404,Data for China reported at irregular intervals
Asia,,2021-01-27,6725552,Data for China reported at irregular intervals
Asia,,2021-01-28,7454152,Data for China reported at irregular intervals
Asia,,2021-01-29,8119070,Data for China reported at irregular intervals
Asia,,2021-01-30,8515169,Data for China reported at irregular intervals
Asia,,2021-01-31,8652046,Data for China reported at irregular intervals
Asia,,2021-02-01,9132214,Data for China reported at irregular intervals
Asia,,2021-02-02,9482614,Data for China reported at irregular intervals
Asia,,2021-02-03,9937584,Data for China reported at irregular intervals
Asia,,2021-02-04,10638537,Data for China reported at irregular intervals
Asia,,2021-02-05,11573465,Data for China reported at irregular intervals
Asia,,2021-02-06,12064536,Data for China reported at irregular intervals
Asia,,2021-02-07,12209165,Data for China reported at irregular intervals
Asia,,2021-02-08,12769731,Data for China reported at irregular intervals
Asia,,2021-02-09,13397862,Data for China reported at irregular intervals
Asia,,2021-02-10,14202301,Data for China reported at irregular intervals
Asia,,2021-02-11,14848095,Data for China reported at irregular intervals
Asia,,2021-02-12,18431414,Data for China reported at irregular intervals
Asia,,2021-02-13,19186605,Data for China reported at irregular intervals
Asia,,2021-02-14,19539322,Data for China reported at irregular intervals
Asia,,2021-02-15,20676774,Data for China reported at irregular intervals
Asia,,2021-02-16,21628531,Data for China reported at irregular intervals
Asia,,2021-02-17,22806320,Data for China reported at irregular intervals
Asia,,2021-02-18,24286892,Data for China reported at irregular intervals
Asia,,2021-02-19,25047278,Data for China reported at irregular intervals
Asia,,2021-02-20,26059618,Data for China reported at irregular intervals
Asia,,2021-02-21,26388921,Data for China reported at irregular intervals
Asia,,2021-02-22,27161784,Data for China reported at irregular intervals
Asia,,2021-02-23,30795007,Data for China reported at irregular intervals
Asia,,2021-02-24,31741818,Data for China reported at irregular intervals
Asia,,2021-02-25,32656613,Data for China reported at irregular intervals
Asia,,2021-02-26,33401797,Data for China reported at irregular intervals
Asia,,2021-02-27,34001469,Data for China reported at irregular intervals
Asia,,2021-02-28,34414476,Data for China reported at irregular intervals
Asia,,2021-03-01,35311385,Data for China reported at irregular intervals
Asia,,2021-03-02,36860631,Data for China reported at irregular intervals
Asia,,2021-03-03,38401869,Data for China reported at irregular intervals
Asia,,2021-03-04,40052518,Data for China reported at irregular intervals
Asia,,2021-03-05,41672166,Data for China reported at irregular intervals
Asia,,2021-03-06,43029026,Data for China reported at irregular intervals
Asia,,2021-03-07,43760979,Data for China reported at irregular intervals
Asia,,2021-03-08,45911366,Data for China reported at irregular intervals
Asia,,2021-03-09,47781993,Data for China reported at irregular intervals
Asia,,2021-03-10,49955053,Data for China reported at irregular intervals
Asia,,2021-03-11,50979617,Data for China reported at irregular intervals
Asia,,2021-03-12,52959742,Data for China reported at irregular intervals
Asia,,2021-03-13,54677112,Data for China reported at irregular intervals
Asia,,2021-03-14,55440311,Data for China reported at irregular intervals
Asia,,2021-03-15,58634361,Data for China reported at irregular intervals
Asia,,2021-03-16,61223225,Data for China reported at irregular intervals
Asia,,2021-03-17,63604630,Data for China reported at irregular intervals
Asia,,2021-03-18,65944650,Data for China reported at irregular intervals
Asia,,2021-03-19,70023975,Data for China reported at irregular intervals
Asia,,2021-03-20,72758541,Data for China reported at irregular intervals
Asia,,2021-03-21,73732965,Data for China reported at irregular intervals
Asia,,2021-03-22,77380171,Data for China reported at irregular intervals
Asia,,2021-03-23,80033130,Data for China reported at irregular intervals
Asia,,2021-03-24,82867231,Data for China reported at irregular intervals
Asia,,2021-03-25,85733315,Data for China reported at irregular intervals
Asia,,2021-03-26,88934214,Data for China reported at irregular intervals
Asia,,2021-03-27,91535674,Data for China reported at irregular intervals
Asia,,2021-03-28,91978852,Data for China reported at irregular intervals
Asia,,2021-03-29,93304860,Data for China reported at irregular intervals
Asia,,2021-03-30,96149594,Data for China reported at irregular intervals
Asia,,2021-03-31,100024249,Data for China reported at irregular intervals
Asia,,2021-04-01,104170969,Data for China reported at irregular intervals
Asia,,2021-04-02,108499320,Data for China reported at irregular intervals
Asia,,2021-04-03,111684301,Data for China reported at irregular intervals
Asia,,2021-04-04,115064718,Data for China reported at irregular intervals
Asia,,2021-04-05,119614690,Data for China reported at irregular intervals
Asia,,2021-04-06,124251700,Data for China reported at irregular intervals
Asia,,2021-04-07,128239656,Data for China reported at irregular intervals
Asia,,2021-04-08,132945841,Data for China reported at irregular intervals
Asia,,2021-04-09,137275220,Data for China reported at irregular intervals
Asia,,2021-04-10,141054806,Data for China reported at irregular intervals
Asia,,2021-04-11,144321738,Data for China reported at irregular intervals
Asia,,2021-04-12,148647684,Data for China reported at irregular intervals
Asia,,2021-04-13,151801529,Data for China reported at irregular intervals
Asia,,2021-04-14,155707453,Data for China reported at irregular intervals
Asia,,2021-04-15,158533358,Data for China reported at irregular intervals
Asia,,2021-04-16,161372747,Data for China reported at irregular intervals
Asia,,2021-04-17,163921684,Data for China reported at irregular intervals
Asia,,2021-04-18,165811613,Data for China reported at irregular intervals
Asia,,2021-04-19,168851132,Data for China reported at irregular intervals
Asia,,2021-04-20,171514644,Data for China reported at irregular intervals
Asia,,2021-04-21,174498337,Data for China reported at irregular intervals
Asia,,2021-04-22,177559301,Data for China reported at irregular intervals
Asia,,2021-04-23,179061413,Data for China reported at irregular intervals
Asia,,2021-04-24,179816686,Data for China reported at irregular intervals
Asia,,2021-04-25,184398076,Data for China reported at irregular intervals
Asia,,2021-04-26,187358955,Data for China reported at irregular intervals
Asia,,2021-04-27,189821452,Data for China reported at irregular intervals
Asia,,2021-04-28,193556187,Data for China reported at irregular intervals
Asia,,2021-04-29,196711835,Data for China reported at irregular intervals
Asia,,2021-04-30,199269063,Data for China reported at irregular intervals
Asia,,2021-05-01,200563006,Data for China reported at irregular intervals
Asia,,2021-05-02,201255443,Data for China reported at irregular intervals
Asia,,2021-05-03,202881541,Data for China reported at irregular intervals
Asia,,2021-05-04,205284709,Data for China reported at irregular intervals
Asia,,2021-05-05,207340970,Data for China reported at irregular intervals
Asia,,2021-05-06,209763549,Data for China reported at irregular intervals
Asia,,2021-05-07,212225611,Data for China reported at irregular intervals
Asia,,2021-05-08,213898290,Data for China reported at irregular intervals
Asia,,2021-05-09,214838024,Data for China reported at irregular intervals
Asia,,2021-05-10,217885761,Data for China reported at irregular intervals
Asia,,2021-05-11,221059609,Data for China reported at irregular intervals
Asia,,2021-05-12,222972958,Data for China reported at irregular intervals
Asia,,2021-05-13,225001298,Data for China reported at irregular intervals
Asia,,2021-05-14,226672446,Data for China reported at irregular intervals
Asia,,2021-05-15,228443501,Data for China reported at irregular intervals
Asia,,2021-05-16,229711235,Data for China reported at irregular intervals
Asia,,2021-05-17,232323721,Data for China reported at irregular intervals
Asia,,2021-05-18,235129075,Data for China reported at irregular intervals
Asia,,2021-05-19,237238301,Data for China reported at irregular intervals
Asia,,2021-05-20,240457362,Data for China reported at irregular intervals
Asia,,2021-05-21,242520178,Data for China reported at irregular intervals
Asia,,2021-05-22,246054228,Data for China reported at irregular intervals
Asia,,2021-05-23,247687678,Data for China reported at irregular intervals
Asia,,2021-05-24,252265131,Data for China reported at irregular intervals
Asia,,2021-05-25,255248330,Data for China reported at irregular intervals
Asia,,2021-05-26,259539217,Data for China reported at irregular intervals
Asia,,2021-05-27,264718280,Data for China reported at irregular intervals
Asia,,2021-05-28,268483614,Data for China reported at irregular intervals
Asia,,2021-05-29,273312003,Data for China reported at irregular intervals
Asia,,2021-05-30,276169475,Data for China reported at irregular intervals
Asia,,2021-05-31,279473308,Data for China reported at irregular intervals
Asia,,2021-06-01,284696083,Data for China reported at irregular intervals
Asia,,2021-06-02,289519098,Data for China reported at irregular intervals
Asia,,2021-06-03,294422805,Data for China reported at irregular intervals
Asia,,2021-06-04,301439329,Data for China reported at irregular intervals
Asia,,2021-06-05,305479521,Data for China reported at irregular intervals
Asia,,2021-06-06,309333577,Data for China reported at irregular intervals
Asia,,2021-06-07,314644526,Data for China reported at irregular intervals
Asia,,2021-06-08,322197604,Data for China reported at irregular intervals
Asia,,2021-06-09,328985893,Data for China reported at irregular intervals
Asia,,2021-06-10,957253071,Data for China reported at irregular intervals
Asia,,2021-06-11,963451049,Data for China reported at irregular intervals
Asia,,2021-06-12,969340143,Data for China reported at irregular intervals
Asia,,2021-06-13,974432550,Data for China reported at irregular intervals
Asia,,2021-06-14,980703394,Data for China reported at irregular intervals
Asia,,2021-06-15,988438690,Data for China reported at irregular intervals
Asia,,2021-06-16,995629885,Data for China reported at irregular intervals
Asia,,2021-06-17,1004085937,Data for China reported at irregular intervals
Asia,,2021-06-18,1010839077,Data for China reported at irregular intervals
Asia,,2021-06-19,1017370701,Data for China reported at irregular intervals
Asia,,2021-06-20,1023447281,Data for China reported at irregular intervals
Asia,,2021-06-21,1035668291,Data for China reported at irregular intervals
Asia,,2021-06-22,1044313165,Data for China reported at irregular intervals
Asia,,2021-06-23,1050473734,Data for China reported at irregular intervals
Asia,,2021-06-24,1059819524,Data for China reported at irregular intervals
Asia,,2021-06-25,1068940647,Data for China reported at irregular intervals
Asia,,2021-06-26,1078413071,Data for China reported at irregular intervals
Asia,,2021-06-27,1100511312,Data for China reported at irregular intervals
Asia,,2021-06-28,1106347673,Data for China reported at irregular intervals
Asia,,2021-06-29,1114328090,Data for China reported at irregular intervals
Asia,,2021-06-30,1119739797,Data for China reported at irregular intervals
Asia,,2021-07-01,1131064972,Data for China reported at irregular intervals
Asia,,2021-07-02,1134707398,Data for China reported at irregular intervals
Asia,,2021-07-03,1143932194,Data for China reported at irregular intervals
Asia,,2021-07-04,1150171310,Data for China reported at irregular intervals
Asia,,2021-07-05,1157989398,Data for China reported at irregular intervals
Asia,,2021-07-06,1163621705,Data for China reported at irregular intervals
Asia,,2021-07-07,1170639447,Data for China reported at irregular intervals
Asia,,2021-07-08,1181939598,Data for China reported at irregular intervals
Asia,,2021-07-09,1185696758,Data for China reported at irregular intervals
Asia,,2021-07-10,1193466664,Data for China reported at irregular intervals
Asia,,2021-07-11,1197267789,Data for China reported at irregular intervals
Asia,,2021-07-12,1202736010,Data for China reported at irregular intervals
Asia,,2021-07-13,1211879434,Data for China reported at irregular intervals
Asia,,2021-07-14,1219559966,Data for China reported at irregular intervals
Asia,,2021-07-15,1226759640,Data for China reported at irregular intervals
Asia,,2021-07-16,1233312237,Data for China reported at irregular intervals
Asia,,2021-07-17,1240080254,Data for China reported at irregular intervals
Asia,,2021-07-18,1242354594,Data for China reported at irregular intervals
Asia,,2021-07-19,1250858349,Data for China reported at irregular intervals
Asia,,2021-07-20,1257770142,Data for China reported at irregular intervals
Asia,,2021-07-21,1262047179,Data for China reported at irregular intervals
Asia,,2021-07-22,1268555216,Data for China reported at irregular intervals
Asia,,2021-07-23,1274121569,Data for China reported at irregular intervals
Asia,,2021-07-24,1279546138,Data for China reported at irregular intervals
Asia,,2021-07-25,1283751441,Data for China reported at irregular intervals
Asia,,2021-07-26,1295506003,Data for China reported at irregular intervals
Asia,,2021-07-27,1302558936,Data for China reported at irregular intervals
Asia,,2021-07-28,1310631278,Data for China reported at irregular intervals
Asia,,2021-07-29,1320052742,Data for China reported at irregular intervals
Asia,,2021-07-30,1329083514,Data for China reported at irregular intervals
Asia,,2021-07-31,1334278847,Data for China reported at irregular intervals
Asia,,2021-08-01,1346370966,Data for China reported at irregular intervals
Asia,,2021-08-02,1353497410,Data for China reported at irregular intervals
Asia,,2021-08-03,1369905925,Data for China reported at irregular intervals
Asia,,2021-08-04,1376829146,Data for China reported at irregular intervals
Asia,,2021-08-05,1386545165,Data for China reported at irregular intervals
Asia,,2021-08-06,1395425625,Data for China reported at irregular intervals
Asia,,2021-08-07,1403543715,Data for China reported at irregular intervals
Asia,,2021-08-08,1412617062,Data for China reported at irregular intervals
Asia,,2021-08-09,1425689491,Data for China reported at irregular intervals
Asia,,2021-08-10,1435271032,Data for China reported at irregular intervals
Asia,,2021-08-11,1445074062,Data for China reported at irregular intervals
Asia,,2021-08-12,1450370048,Data for China reported at irregular intervals
Asia,,2021-08-13,1465104546,Data for China reported at irregular intervals
Asia,,2021-08-14,1473743981,Data for China reported at irregular intervals
Asia,,2021-08-15,1480928793,Data for China reported at irregular intervals
Asia,,2021-08-16,1493387975,Data for China reported at irregular intervals
Asia,,2021-08-17,1503350747,Data for China reported at irregular intervals
Asia,,2021-08-18,1511408196,Data for China reported at irregular intervals
Asia,,2021-08-19,1518674454,Data for China reported at irregular intervals
Asia,,2021-08-20,1528052470,Data for China reported at irregular intervals
Asia,,2021-08-21,1537129987,Data for China reported at irregular intervals
Asia,,2021-08-22,1542451512,Data for China reported at irregular intervals
Asia,,2021-08-23,1547215425,Data for China reported at irregular intervals
Asia,,2021-08-24,1558248814,Data for China reported at irregular intervals
Asia,,2021-08-25,1568508149,Data for China reported at irregular intervals
Asia,,2021-08-26,2029605723,Data for China reported at irregular intervals
Asia,,2021-08-27,2041645566,Data for China reported at irregular intervals
Asia,,2021-08-28,2052215983,Data for China reported at irregular intervals
Asia,,2021-08-29,2062614415,Data for China reported at irregular intervals
Asia,,2021-08-30,2071178297,Data for China reported at irregular intervals
Asia,,2021-08-31,2080998065,Data for China reported at irregular intervals
Asia,,2021-09-01,2098075031,Data for China reported at irregular intervals
Asia,,2021-09-02,2107952493,Data for China reported at irregular intervals
Asia,,2021-09-03,2115767907,Data for China reported at irregular intervals
Asia,,2021-09-04,2120340615,Data for China reported at irregular intervals
Asia,,2021-09-05,2130035298,Data for China reported at irregular intervals
Asia,,2021-09-06,2159748670,Data for China reported at irregular intervals
Asia,,2021-09-07,2173221400,Data for China reported at irregular intervals
Asia,,2021-09-08,2188499525,Data for China reported at irregular intervals
Asia,,2021-09-09,2207837498,Data for China reported at irregular intervals
Asia,,2021-09-10,2215313112,Data for China reported at irregular intervals
Asia,,2021-09-11,2226537182,Data for China reported at irregular intervals
Asia,,2021-09-12,2238096716,Data for China reported at irregular intervals
Asia,,2021-09-13,2248717423,Data for China reported at irregular intervals
Asia,,2021-09-14,2255608217,Data for China reported at irregular intervals
Asia,,2021-09-15,2264565446,Data for China reported at irregular intervals
Asia,,2021-09-16,2274778379,Data for China reported at irregular intervals
Asia,,2021-09-17,2283029060,Data for China reported at irregular intervals
Asia,,2021-09-18,2309153834,Data for China reported at irregular intervals
Asia,,2021-09-19,2317895646,Data for China reported at irregular intervals
Asia,,2021-09-20,2326508886,Data for China reported at irregular intervals
Asia,,2021-09-21,2336030355,Data for China reported at irregular intervals
Asia,,2021-09-22,2344054257,Data for China reported at irregular intervals
Asia,,2021-09-23,2353526272,Data for China reported at irregular intervals
Asia,,2021-09-24,2363966381,Data for China reported at irregular intervals
Asia,,2021-09-25,2370813755,Data for China reported at irregular intervals
Asia,,2021-09-26,2376196216,Data for China reported at irregular intervals
Asia,,2021-09-27,2395973068,Data for China reported at irregular intervals
Asia,,2021-09-28,2403224421,Data for China reported at irregular intervals
Asia,,2021-09-29,2417189423,Data for China reported at irregular intervals
Asia,,2021-09-30,2428433395,Data for China reported at irregular intervals
Asia,,2021-10-01,2436196235,Data for China reported at irregular intervals
Asia,,2021-10-02,2444517168,Data for China reported at irregular intervals
Asia,,2021-10-03,2455049788,Data for China reported at irregular intervals
Asia,,2021-10-04,2462148186,Data for China reported at irregular intervals
Asia,,2021-10-05,2472973082,Data for China reported at irregular intervals
Asia,,2021-10-06,2478810771,Data for China reported at irregular intervals
Asia,,2021-10-07,2483930601,Data for China reported at irregular intervals
Asia,,2021-10-08,2492386898,Data for China reported at irregular intervals
Asia,,2021-10-09,2499483166,Data for China reported at irregular intervals
Asia,,2021-10-10,2510985777,Data for China reported at irregular intervals
Asia,,2021-10-11,2516551902,Data for China reported at irregular intervals
Asia,,2021-10-12,2523740504,Data for China reported at irregular intervals
Asia,,2021-10-13,2529648727,Data for China reported at irregular intervals
Asia,,2021-10-14,2535432737,Data for China reported at irregular intervals
Asia,,2021-10-15,2539301075,Data for China reported at irregular intervals
Asia,,2021-10-16,2544333185,Data for China reported at irregular intervals
Asia,,2021-10-17,2552502171,Data for China reported at irregular intervals
Asia,,2021-10-18,2560731188,Data for China reported at irregular intervals
Asia,,2021-10-19,2568479302,Data for China reported at irregular intervals
Asia,,2021-10-20,2580138752,Data for China reported at irregular intervals
Asia,,2021-10-21,2592462715,Data for China reported at irregular intervals
